IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
158036753,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/14/2013,14:33,UNKNOWN,RED BARON,UNKNOWN,-122.42122800209309,37.772686871191674,"(-122.42122800209309, 37.772686871191674)",158036753355219
189980369,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/14/2013,15:08,UNKNOWN,RED BARON,UNKNOWN,-122.41248147038718,37.796590427161824,"(-122.41248147038718, 37.796590427161824)",189980369355219
186739502,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/14/2013,15:39,UNKNOWN,RED BARON,UNKNOWN,-122.41307237221396,37.81353035915678,"(-122.41307237221396, 37.81353035915678)",186739502355219
152199542,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/14/2013,23:00,UNKNOWN,NONE,UNKNOWN,-122.16879517884475,37.65316344151069,"(-122.16879517884475, 37.65316344151069)",152199542355219
104796437,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/15/2013,11:00,UNKNOWN,NONE,UNKNOWN,-122.42912438805193,37.66505985140572,"(-122.42912438805193, 37.66505985140572)",104796437355219
155640630,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/15/2013,15:12,UNKNOWN,RED BARON,UNKNOWN,-122.44906694609772,37.79683998317266,"(-122.44906694609772, 37.79683998317266)",155640630355219
136214742,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/15/2013,17:55,UNKNOWN,RED BARON,UNKNOWN,-122.41749046579444,37.77723894209585,"(-122.41749046579444, 37.77723894209585)",136214742355219
112082803,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/15/2013,18:45,UNKNOWN,RED BARON,UNKNOWN,-122.39559736046941,37.81549056307074,"(-122.39559736046941, 37.81549056307074)",112082803355219
116759396,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/15/2013,18:50,UNKNOWN,RED BARON,UNKNOWN,-122.40944410403084,37.76805371982036,"(-122.40944410403084, 37.76805371982036)",116759396355219
108197402,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.35281743065667,37.62967291959211,"(-122.35281743065667, 37.62967291959211)",108197402355219
141939848,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,16:12,UNKNOWN,RED BARON,UNKNOWN,-122.46746688765168,37.79902181895403,"(-122.46746688765168, 37.79902181895403)",141939848355219
119575750,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,16:32,UNKNOWN,RED BARON,UNKNOWN,-122.45947048704525,37.816171219935306,"(-122.45947048704525, 37.816171219935306)",119575750355219
136956686,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,20:25,UNKNOWN,RED BARON,UNKNOWN,-122.38940458501237,37.779150143152634,"(-122.38940458501237, 37.779150143152634)",136956686355219
108484497,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,20:57,UNKNOWN,RED BARON,UNKNOWN,-122.39366557562282,37.80739300533799,"(-122.39366557562282, 37.80739300533799)",108484497355219
173338967,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/16/2013,23:00,UNKNOWN,NONE,UNKNOWN,-122.38426117197007,37.702413919563725,"(-122.38426117197007, 37.702413919563725)",173338967355219
110299261,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.44980195571499,37.67093084510083,"(-122.44980195571499, 37.67093084510083)",110299261355219
122847800,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,03:00,UNKNOWN,NONE,UNKNOWN,-122.08961561327662,37.75242388098196,"(-122.08961561327662, 37.75242388098196)",122847800355219
181919980,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,17:38,UNKNOWN,RED BARON,UNKNOWN,-122.49506939786266,37.81517702444422,"(-122.49506939786266, 37.81517702444422)",181919980355219
126582033,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,17:40,UNKNOWN,RED BARON,UNKNOWN,-122.494914129356,37.77959432082072,"(-122.494914129356, 37.77959432082072)",126582033355219
149735202,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,17:45,UNKNOWN,RED BARON,UNKNOWN,-122.48972072065183,37.77261799768125,"(-122.48972072065183, 37.77261799768125)",149735202355219
193476971,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/17/2013,20:28,UNKNOWN,RED BARON,UNKNOWN,-122.44479186945398,37.777630958824346,"(-122.44479186945398, 37.777630958824346)",193476971355219
153107874,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,04:11,UNKNOWN,RED BARON,UNKNOWN,-122.50211463775832,37.800608008723906,"(-122.50211463775832, 37.800608008723906)",153107874355219
107465948,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,04:50,UNKNOWN,RED BARON,UNKNOWN,-122.513397128921,37.79349604256713,"(-122.513397128921, 37.79349604256713)",107465948355219
103289115,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,07:48,UNKNOWN,RED BARON,UNKNOWN,-122.46409438200087,37.79639755801016,"(-122.46409438200087, 37.79639755801016)",103289115355219
166220315,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,09:15,UNKNOWN,RED BARON,UNKNOWN,-122.40179582622278,37.77988185454498,"(-122.40179582622278, 37.77988185454498)",166220315355219
163708678,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,09:58,UNKNOWN,RED BARON,UNKNOWN,-122.41891208035015,37.804542354004255,"(-122.41891208035015, 37.804542354004255)",163708678355219
151591180,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,11:20,UNKNOWN,RED BARON,UNKNOWN,-122.37463255942001,37.795039459996936,"(-122.37463255942001, 37.795039459996936)",151591180355219
104312007,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/18/2013,21:00,UNKNOWN,NONE,UNKNOWN,-122.08094843629698,37.772816417386814,"(-122.08094843629698, 37.772816417386814)",104312007355219
124700546,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/19/2013,09:41,UNKNOWN,RED BARON,UNKNOWN,-122.45700566771002,37.78101545248545,"(-122.45700566771002, 37.78101545248545)",124700546355219
136512047,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/19/2013,11:00,UNKNOWN,RED BARON,UNKNOWN,-122.41133501668615,37.79713725519859,"(-122.41133501668615, 37.79713725519859)",136512047355219
119589783,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/19/2013,12:20,UNKNOWN,RED BARON,UNKNOWN,-122.39003625602452,37.78691418841893,"(-122.39003625602452, 37.78691418841893)",119589783355219
170991484,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/19/2013,13:51,UNKNOWN,RED BARON,UNKNOWN,-122.38980628816749,37.8179700617058,"(-122.38980628816749, 37.8179700617058)",170991484355219
188953005,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/20/2013,08:15,UNKNOWN,RED BARON,UNKNOWN,-122.50798928652108,37.77287325930978,"(-122.50798928652108, 37.77287325930978)",188953005355219
130013229,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/20/2013,11:12,UNKNOWN,RED BARON,UNKNOWN,-122.45565688337224,37.78330786836135,"(-122.45565688337224, 37.78330786836135)",130013229355219
120521194,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/20/2013,13:00,UNKNOWN,NONE,UNKNOWN,-122.0810443559919,37.779499516979094,"(-122.0810443559919, 37.779499516979094)",120521194355219
157482108,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/20/2013,14:14,UNKNOWN,RED BARON,UNKNOWN,-122.37858248059847,37.77458634394912,"(-122.37858248059847, 37.77458634394912)",157482108355219
141502293,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/20/2013,14:56,UNKNOWN,RED BARON,UNKNOWN,-122.38874255318265,37.78928976290033,"(-122.38874255318265, 37.78928976290033)",141502293355219
183496689,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,11:55,UNKNOWN,RED BARON,UNKNOWN,-122.50062589310419,37.788391779586775,"(-122.50062589310419, 37.788391779586775)",183496689355219
189904393,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,12:54,UNKNOWN,RED BARON,UNKNOWN,-122.47670321771982,37.77108151731165,"(-122.47670321771982, 37.77108151731165)",189904393355219
150544820,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,12:57,UNKNOWN,RED BARON,UNKNOWN,-122.48647373875917,37.802370508756795,"(-122.48647373875917, 37.802370508756795)",150544820355219
105244965,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,13:16,UNKNOWN,RED BARON,UNKNOWN,-122.47017183692822,37.7992622470386,"(-122.47017183692822, 37.7992622470386)",105244965355219
157851429,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,13:37,UNKNOWN,RED BARON,UNKNOWN,-122.46324214905474,37.78765476687728,"(-122.46324214905474, 37.78765476687728)",157851429355219
105317841,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/21/2013,15:36,UNKNOWN,RED BARON,UNKNOWN,-122.40818080922064,37.80775392381772,"(-122.40818080922064, 37.80775392381772)",105317841355219
127308284,INDECENT EXPOSURE,SEE CATEGORY,Friday,11/22/2013,15:37,UNKNOWN,RED BARON,UNKNOWN,-122.4549535904003,37.784567890992065,"(-122.4549535904003, 37.784567890992065)",127308284355219
102600769,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/23/2013,17:42,UNKNOWN,RED BARON,UNKNOWN,-122.45544300696372,37.7891175096206,"(-122.45544300696372, 37.7891175096206)",102600769355219
125112927,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/23/2013,18:29,UNKNOWN,RED BARON,UNKNOWN,-122.44802672354173,37.78679088233086,"(-122.44802672354173, 37.78679088233086)",125112927355219
183709910,INDECENT EXPOSURE,SEE CATEGORY,Saturday,11/23/2013,20:52,UNKNOWN,RED BARON,UNKNOWN,-122.40673855762205,37.78130576523128,"(-122.40673855762205, 37.78130576523128)",183709910355219
126300436,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/24/2013,18:55,UNKNOWN,RED BARON,UNKNOWN,-122.48362989686146,37.804390232897674,"(-122.48362989686146, 37.804390232897674)",126300436355219
156457205,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/24/2013,22:31,UNKNOWN,RED BARON,UNKNOWN,-122.40072235964941,37.81848157375227,"(-122.40072235964941, 37.81848157375227)",156457205355219
191440853,INDECENT EXPOSURE,SEE CATEGORY,Sunday,11/24/2013,22:40,UNKNOWN,RED BARON,UNKNOWN,-122.40197428244342,37.806310309044825,"(-122.40197428244342, 37.806310309044825)",191440853355219
131214445,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/25/2013,06:34,UNKNOWN,RED BARON,UNKNOWN,-122.47145939360925,37.792688929440565,"(-122.47145939360925, 37.792688929440565)",131214445355219
193998689,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/25/2013,11:12,UNKNOWN,RED BARON,UNKNOWN,-122.38588508369234,37.812198551187734,"(-122.38588508369234, 37.812198551187734)",193998689355219
132112343,INDECENT EXPOSURE,SEE CATEGORY,Monday,11/25/2013,16:00,UNKNOWN,NONE,UNKNOWN,-122.47250466856191,37.755050334586166,"(-122.47250466856191, 37.755050334586166)",132112343355219
196612879,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,06:21,UNKNOWN,RED BARON,UNKNOWN,-122.51301039601134,37.777632183691665,"(-122.51301039601134, 37.777632183691665)",196612879355219
149717679,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,07:32,UNKNOWN,RED BARON,UNKNOWN,-122.49580938434185,37.80665677978939,"(-122.49580938434185, 37.80665677978939)",149717679355219
103061057,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,07:56,UNKNOWN,RED BARON,UNKNOWN,-122.48879838972651,37.81730036358755,"(-122.48879838972651, 37.81730036358755)",103061057355219
197742627,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,08:03,UNKNOWN,RED BARON,UNKNOWN,-122.46789429262148,37.794423876857046,"(-122.46789429262148, 37.794423876857046)",197742627355219
145625078,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,08:26,UNKNOWN,RED BARON,UNKNOWN,-122.4785079655671,37.80205668253497,"(-122.4785079655671, 37.80205668253497)",145625078355219
152702013,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,09:41,UNKNOWN,RED BARON,UNKNOWN,-122.45894165190276,37.7785125257353,"(-122.45894165190276, 37.7785125257353)",152702013355219
151829951,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,11/26/2013,10:23,UNKNOWN,RED BARON,UNKNOWN,-122.41943611177322,37.7658892599751,"(-122.41943611177322, 37.7658892599751)",151829951355219
136314115,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.41408200323175,37.63068904908381,"(-122.41408200323175, 37.63068904908381)",136314115355219
152997673,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.35128666377173,37.76663192615103,"(-122.35128666377173, 37.76663192615103)",152997673355219
139501252,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,09:51,UNKNOWN,RED BARON,UNKNOWN,-122.49857104918956,37.80046699579817,"(-122.49857104918956, 37.80046699579817)",139501252355219
193114978,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,10:09,UNKNOWN,RED BARON,UNKNOWN,-122.47722598191328,37.77722784392474,"(-122.47722598191328, 37.77722784392474)",193114978355219
177367108,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,10:44,UNKNOWN,RED BARON,UNKNOWN,-122.47009407982061,37.76825725892607,"(-122.47009407982061, 37.76825725892607)",177367108355219
140956366,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,11:39,UNKNOWN,RED BARON,UNKNOWN,-122.44957945055714,37.78315982586359,"(-122.44957945055714, 37.78315982586359)",140956366355219
103526205,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,15:00,UNKNOWN,NONE,UNKNOWN,-122.47933250273773,37.6477477147799,"(-122.47933250273773, 37.6477477147799)",103526205355219
154541711,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,17:00,UNKNOWN,NONE,UNKNOWN,-122.41597614509418,37.62222819576541,"(-122.41597614509418, 37.62222819576541)",154541711355219
145485608,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,11/27/2013,18:00,UNKNOWN,NONE,UNKNOWN,-122.15454535339089,37.664337137763866,"(-122.15454535339089, 37.664337137763866)",145485608355219
150623815,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.46293327953603,37.75991104778295,"(-122.46293327953603, 37.75991104778295)",150623815355219
101924793,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,08:00,UNKNOWN,NONE,UNKNOWN,-122.19049398213352,37.63150926110058,"(-122.19049398213352, 37.63150926110058)",101924793355219
197375204,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,12:05,UNKNOWN,RED BARON,UNKNOWN,-122.47333631272843,37.79446255824296,"(-122.47333631272843, 37.79446255824296)",197375204355219
113364446,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,13:25,UNKNOWN,RED BARON,UNKNOWN,-122.45237473014446,37.778880011722705,"(-122.45237473014446, 37.778880011722705)",113364446355219
166818949,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,13:47,UNKNOWN,RED BARON,UNKNOWN,-122.4650616711075,37.80129156843284,"(-122.4650616711075, 37.80129156843284)",166818949355219
119229427,INDECENT EXPOSURE,SEE CATEGORY,Thursday,11/28/2013,16:59,UNKNOWN,RED BARON,UNKNOWN,-122.40814655314344,37.79349658053633,"(-122.40814655314344, 37.79349658053633)",119229427355219
153207467,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/01/2013,17:05,UNKNOWN,RED BARON,UNKNOWN,-122.4999787532838,37.778233477539445,"(-122.4999787532838, 37.778233477539445)",153207467355219
110548745,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/01/2013,17:08,UNKNOWN,RED BARON,UNKNOWN,-122.48511344905684,37.789814309510284,"(-122.48511344905684, 37.789814309510284)",110548745355219
170050247,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/01/2013,17:58,UNKNOWN,RED BARON,UNKNOWN,-122.49219905861617,37.76586228773229,"(-122.49219905861617, 37.76586228773229)",170050247355219
102556128,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/01/2013,20:47,UNKNOWN,RED BARON,UNKNOWN,-122.43462569636655,37.809704875757824,"(-122.43462569636655, 37.809704875757824)",102556128355219
180119866,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/02/2013,05:35,UNKNOWN,RED BARON,UNKNOWN,-122.50763833306858,37.80241574317,"(-122.50763833306858, 37.80241574317)",180119866355219
167893194,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/02/2013,06:51,UNKNOWN,RED BARON,UNKNOWN,-122.49277880923675,37.76495267722676,"(-122.49277880923675, 37.76495267722676)",167893194355219
137384662,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/02/2013,08:52,UNKNOWN,RED BARON,UNKNOWN,-122.43230094335607,37.785961305881145,"(-122.43230094335607, 37.785961305881145)",137384662355219
150420830,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/02/2013,11:49,UNKNOWN,RED BARON,UNKNOWN,-122.38512188315876,37.768360934821324,"(-122.38512188315876, 37.768360934821324)",150420830355219
196512337,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/03/2013,05:00,UNKNOWN,NONE,UNKNOWN,-122.31406331110004,37.724704263419284,"(-122.31406331110004, 37.724704263419284)",196512337355219
110031564,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/03/2013,11:06,UNKNOWN,RED BARON,UNKNOWN,-122.40877422769827,37.81313613586517,"(-122.40877422769827, 37.81313613586517)",110031564355219
179226158,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/03/2013,11:54,UNKNOWN,RED BARON,UNKNOWN,-122.42160058668837,37.80185524542628,"(-122.42160058668837, 37.80185524542628)",179226158355219
189270020,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/03/2013,12:00,UNKNOWN,NONE,UNKNOWN,-122.02966778154139,37.6199913235857,"(-122.02966778154139, 37.6199913235857)",189270020355219
127041005,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/03/2013,20:00,UNKNOWN,NONE,UNKNOWN,-122.36690919514093,37.80347979906341,"(-122.36690919514093, 37.80347979906341)",127041005355219
109270304,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,09:28,UNKNOWN,RED BARON,UNKNOWN,-122.49264864168504,37.78551741493686,"(-122.49264864168504, 37.78551741493686)",109270304355219
186238047,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,09:52,UNKNOWN,RED BARON,UNKNOWN,-122.49450421137304,37.79399723387901,"(-122.49450421137304, 37.79399723387901)",186238047355219
185582931,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,11:00,UNKNOWN,NONE,UNKNOWN,-122.46599846098616,37.809393691814684,"(-122.46599846098616, 37.809393691814684)",185582931355219
114795278,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,12:00,UNKNOWN,NONE,UNKNOWN,-122.03582745743768,37.78281120470442,"(-122.03582745743768, 37.78281120470442)",114795278355219
106071593,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,12:45,UNKNOWN,RED BARON,UNKNOWN,-122.43152993583045,37.79265641744065,"(-122.43152993583045, 37.79265641744065)",106071593355219
101024033,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,13:00,UNKNOWN,NONE,UNKNOWN,-122.26859410093526,37.806780428525926,"(-122.26859410093526, 37.806780428525926)",101024033355219
173098801,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/04/2013,14:28,UNKNOWN,RED BARON,UNKNOWN,-122.3900367061421,37.789845475804164,"(-122.3900367061421, 37.789845475804164)",173098801355219
130587349,INDECENT EXPOSURE,SEE CATEGORY,Thursday,12/05/2013,11:19,UNKNOWN,RED BARON,UNKNOWN,-122.49251865707858,37.77474999715511,"(-122.49251865707858, 37.77474999715511)",130587349355219
158582225,INDECENT EXPOSURE,SEE CATEGORY,Thursday,12/05/2013,13:29,UNKNOWN,RED BARON,UNKNOWN,-122.44979044224257,37.798227572225805,"(-122.44979044224257, 37.798227572225805)",158582225355219
122515105,INDECENT EXPOSURE,SEE CATEGORY,Thursday,12/05/2013,16:13,UNKNOWN,RED BARON,UNKNOWN,-122.38984908491423,37.798481924102134,"(-122.38984908491423, 37.798481924102134)",122515105355219
188228676,INDECENT EXPOSURE,SEE CATEGORY,Thursday,12/05/2013,16:19,UNKNOWN,RED BARON,UNKNOWN,-122.41276625929834,37.765001784038716,"(-122.41276625929834, 37.765001784038716)",188228676355219
124675363,INDECENT EXPOSURE,SEE CATEGORY,Thursday,12/05/2013,17:39,UNKNOWN,RED BARON,UNKNOWN,-122.37491238066785,37.80037658648643,"(-122.37491238066785, 37.80037658648643)",124675363355219
124828248,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,09:00,UNKNOWN,NONE,UNKNOWN,-122.1472741016136,37.68171872894902,"(-122.1472741016136, 37.68171872894902)",124828248355219
142175595,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,09:00,UNKNOWN,NONE,UNKNOWN,-122.32423874120916,37.76912449201461,"(-122.32423874120916, 37.76912449201461)",142175595355219
103473882,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,12:59,UNKNOWN,RED BARON,UNKNOWN,-122.50937621797394,37.79500700678267,"(-122.50937621797394, 37.79500700678267)",103473882355219
134672401,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,13:13,UNKNOWN,RED BARON,UNKNOWN,-122.49563886205735,37.77924263840532,"(-122.49563886205735, 37.77924263840532)",134672401355219
195568864,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,18:11,UNKNOWN,RED BARON,UNKNOWN,-122.40228246283903,37.79187869893583,"(-122.40228246283903, 37.79187869893583)",195568864355219
148069047,INDECENT EXPOSURE,SEE CATEGORY,Friday,12/06/2013,19:18,UNKNOWN,RED BARON,UNKNOWN,-122.37860520242177,37.787528501563294,"(-122.37860520242177, 37.787528501563294)",148069047355219
156970185,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/07/2013,10:00,UNKNOWN,NONE,UNKNOWN,-122.28286436759684,37.80499054654267,"(-122.28286436759684, 37.80499054654267)",156970185355219
130894540,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/07/2013,14:40,UNKNOWN,RED BARON,UNKNOWN,-122.51208899447178,37.77662004783813,"(-122.51208899447178, 37.77662004783813)",130894540355219
174336837,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/07/2013,17:44,UNKNOWN,RED BARON,UNKNOWN,-122.45476870120233,37.777350999053326,"(-122.45476870120233, 37.777350999053326)",174336837355219
135500485,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/07/2013,18:15,UNKNOWN,RED BARON,UNKNOWN,-122.42471486269855,37.77104319101149,"(-122.42471486269855, 37.77104319101149)",135500485355219
103678557,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/07/2013,19:47,UNKNOWN,RED BARON,UNKNOWN,-122.40611859400276,37.80786047765018,"(-122.40611859400276, 37.80786047765018)",103678557355219
160012321,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/08/2013,00:00,UNKNOWN,NONE,UNKNOWN,-122.1568093738135,37.60342268713282,"(-122.1568093738135, 37.60342268713282)",160012321355219
158067463,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/08/2013,05:00,UNKNOWN,NONE,UNKNOWN,-122.25683007002017,37.788567231820416,"(-122.25683007002017, 37.788567231820416)",158067463355219
198178364,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/08/2013,18:35,UNKNOWN,RED BARON,UNKNOWN,-122.46206603912543,37.783899863915416,"(-122.46206603912543, 37.783899863915416)",198178364355219
102671458,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/08/2013,19:47,UNKNOWN,RED BARON,UNKNOWN,-122.44786341997424,37.81483081517128,"(-122.44786341997424, 37.81483081517128)",102671458355219
195347938,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/08/2013,22:52,UNKNOWN,RED BARON,UNKNOWN,-122.39620835210509,37.805683987053385,"(-122.39620835210509, 37.805683987053385)",195347938355219
147936435,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/09/2013,09:00,UNKNOWN,NONE,UNKNOWN,-122.25443749811271,37.65991670226518,"(-122.25443749811271, 37.65991670226518)",147936435355219
102743822,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,07:00,UNKNOWN,NONE,UNKNOWN,-122.09585482451178,37.7949162899135,"(-122.09585482451178, 37.7949162899135)",102743822355219
111478677,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,07:49,UNKNOWN,RED BARON,UNKNOWN,-122.49413288627561,37.78671188419849,"(-122.49413288627561, 37.78671188419849)",111478677355219
107097424,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,08:33,UNKNOWN,RED BARON,UNKNOWN,-122.47605717751638,37.769854967571185,"(-122.47605717751638, 37.769854967571185)",107097424355219
162593591,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,09:34,UNKNOWN,RED BARON,UNKNOWN,-122.46656819352131,37.80488336972466,"(-122.46656819352131, 37.80488336972466)",162593591355219
163170417,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,10:00,UNKNOWN,RED BARON,UNKNOWN,-122.44419683699307,37.81629772663837,"(-122.44419683699307, 37.81629772663837)",163170417355219
183020303,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,12:00,UNKNOWN,NONE,UNKNOWN,-122.41929158740416,37.67801145329751,"(-122.41929158740416, 37.67801145329751)",183020303355219
193580681,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,12:07,UNKNOWN,RED BARON,UNKNOWN,-122.4001168549058,37.76547278161817,"(-122.4001168549058, 37.76547278161817)",193580681355219
142798430,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,12:52,UNKNOWN,RED BARON,UNKNOWN,-122.38371600051693,37.78738484245601,"(-122.38371600051693, 37.78738484245601)",142798430355219
117652747,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,12:57,UNKNOWN,RED BARON,UNKNOWN,-122.40824692125396,37.779933416197295,"(-122.40824692125396, 37.779933416197295)",117652747355219
163926717,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/10/2013,13:00,UNKNOWN,NONE,UNKNOWN,-122.45984952629577,37.81737468103027,"(-122.45984952629577, 37.81737468103027)",163926717355219
168162285,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,12/11/2013,09:00,UNKNOWN,NONE,UNKNOWN,-122.39609966664531,37.643319976275876,"(-122.39609966664531, 37.643319976275876)",168162285355219
